train_acc,train_prec,train_rec,train_f1,train_auc,val_acc,val_prec,val_rec,val_f1,val_auc,test_acc,test_prec,test_rec,test_f1,test_auc
0.9689052187521263,0.9679428745062291,0.9628230315853106,0.9653761648609743,0.995322541548397,0.8555934304307407,0.8583877995642701,0.8134893324156917,0.8353356890459364,0.923960922121242,0.8318643311391275,0.7852470110534626,0.8624876114965312,0.8220569134490495,0.9182416853956767
0.9239352292828956,0.9270186335403726,0.9020852221214869,0.9143819880533006,0.9761538532026366,0.8490858382398513,0.8546255506607929,0.8011011699931176,0.8269982238010657,0.9248120942481093,0.7821914751171614,0.6986458134655732,0.9078066914498141,0.7896098297046777,0.9036123185371353
0.890801469587699,0.8921921452041934,0.8615896041100031,0.8766238757783074,0.9559663171099521,0.8084908583823985,0.8972407231208372,0.6490020646937371,0.7531948881789138,0.9095614097024312,0.769694264673064,0.7063010257483776,0.836183395291202,0.7657739446209714,0.8680696533704351
