epoch,train_acc,train_prec,train_rec,train_f1,train_auc,val_acc,val_prec,val_rec,val_f1,val_auc
1,0.5142487046632125,0.2779329608938548,0.46064814814814814,0.34668989547038326,0.4846622701838529,0.24924924924924924,0.24924924924924924,1.0,0.39903846153846156,0.47320481927710845
2,0.4876943005181347,0.2860548271752086,0.5555555555555556,0.3776553894571204,0.5051021682653877,0.6366366366366366,0.22857142857142856,0.1927710843373494,0.20915032679738563,0.5114698795180723
3,0.5097150259067358,0.2807017543859649,0.48148148148148145,0.3546462063086104,0.4984241773248068,0.2702702702702703,0.25308641975308643,0.9879518072289156,0.40294840294840295,0.47122891566265057
4,0.5058290155440415,0.27604871447902574,0.4722222222222222,0.3484201537147737,0.49718974820143885,0.46846846846846846,0.2761904761904762,0.6987951807228916,0.39590443686006827,0.5596144578313252
5,0.4630829015544041,0.26783625730994154,0.5300925925925926,0.35586635586635584,0.4952454702904343,0.4924924924924925,0.2556818181818182,0.5421686746987951,0.3474903474903475,0.5377349397590361
6,0.5077720207253886,0.27472527472527475,0.46296296296296297,0.3448275862068966,0.4970658889555023,0.5555555555555556,0.24,0.3614457831325301,0.28846153846153844,0.5015180722891566
7,0.508419689119171,0.29118773946360155,0.5277777777777778,0.37530864197530867,0.5199579919397815,0.4624624624624625,0.22413793103448276,0.46987951807228917,0.3035019455252918,0.4619277108433735
8,0.49676165803108807,0.2796934865900383,0.5069444444444444,0.36049382716049383,0.49469382827071673,0.42042042042042044,0.24537037037037038,0.6385542168674698,0.35451505016722407,0.5173975903614457
