train_acc,train_prec,train_rec,train_f1,train_auc,val_acc,val_prec,val_rec,val_f1,val_auc,test_acc,test_prec,test_rec,test_f1,test_auc
0.6940298507462687,0.7610619469026548,0.86,0.8075117370892019,0.5552941176470588,0.6764705882352942,0.6764705882352942,1.0,0.8070175438596491,0.5573122529644268,0.7738095238095238,0.7738095238095238,1.0,0.87248322147651,0.5044534412955466
0.43478260869565216,0.7719298245614035,0.4036697247706422,0.5301204819277109,0.4014552356849098,0.7,0.7,1.0,0.8235294117647058,0.4285714285714286,0.6904761904761905,0.6904761904761905,1.0,0.8169014084507042,0.5828912466843501
0.7482014388489209,0.753731343283582,0.9805825242718447,0.8523206751054853,0.5682308522114348,0.6896551724137931,0.6896551724137931,1.0,0.8163265306122449,0.5277777777777778,0.7738095238095238,0.7738095238095238,1.0,0.87248322147651,0.5425101214574899
