train_acc,train_prec,train_rec,train_f1,train_auc,val_acc,val_prec,val_rec,val_f1,val_auc,test_acc,test_prec,test_rec,test_f1,test_auc
0.957406273389127,0.9557279780921953,0.9493728275653619,0.9525398028809704,0.9907220301144517,0.8506352649519677,0.8291525423728814,0.8417068134893324,0.8353825136612022,0.9253412641574289,0.7818810666071628,0.6953990610328639,0.9174925668979187,0.7911547911547911,0.9097442079534644
0.9777520751122601,0.9778216618562965,0.9726503475370203,0.9752291493068707,0.9966977063753519,0.8574527424852805,0.8479327259985985,0.8327598072952512,0.8402777777777778,0.9228110250455652,0.8402142378933274,0.7859811030542738,0.8864931846344486,0.8332168646634055,0.9280452726284546
0.978976731528099,0.9803563270899954,0.9728014505893019,0.9765642775881683,0.9971634422621773,0.8528044623489309,0.8158914728682171,0.8692360633172747,0.8417194268577141,0.9313225523369991,0.8283865208658782,0.765807962529274,0.891449814126394,0.8238662391204764,0.9222288283788417
