epoch,train_acc,train_prec,train_rec,train_f1,train_auc,val_acc,val_prec,val_rec,val_f1,val_auc
1,0.5899280575539568,0.7395833333333334,0.6893203883495146,0.7135678391959799,0.4673678532901834,0.6896551724137931,0.6896551724137931,1.0,0.8163265306122449,0.5277777777777778
2,0.34532374100719426,0.7142857142857143,0.1941747572815534,0.3053435114503817,0.5161812297734628,0.6896551724137931,0.6896551724137931,1.0,0.8163265306122449,0.5277777777777778
3,0.7410071942446043,0.7518796992481203,0.970873786407767,0.847457627118644,0.5043149946062568,0.3448275862068966,1.0,0.05,0.09523809523809523,0.47777777777777775
4,0.4028776978417266,0.8125,0.2524271844660194,0.3851851851851852,0.56957928802589,0.6551724137931034,0.6785714285714286,0.95,0.7916666666666666,0.49444444444444446
5,0.5899280575539568,0.8026315789473685,0.5922330097087378,0.6815642458100558,0.6264832793959008,0.6896551724137931,0.6896551724137931,1.0,0.8163265306122449,0.5166666666666666
6,0.6187050359712231,0.7976190476190477,0.6504854368932039,0.7165775401069518,0.6445523193096008,0.6896551724137931,0.6896551724137931,1.0,0.8163265306122449,0.5277777777777778
