epoch,train_loss,train_acc,train_prec,train_rec,train_f1,train_auc,val_acc,val_prec,val_rec,val_f1,val_auc
1,0.5407131520202292,0.7291964346465265,0.7309511297950604,0.630648330058939,0.6771053058575369,0.7973016641055067,0.7843198016733809,0.8520930232558139,0.6304198210598762,0.7246835443037974,0.8654459420349455
2,0.4601843695321462,0.7841736408790909,0.7899343544857768,0.7092337917485265,0.7474120082815735,0.8612975017843328,0.7991942981096994,0.7259966311061201,0.8898830006882312,0.7996289424860853,0.8965870480621285
3,0.3911040894711498,0.8278560250391236,0.8343969890361643,0.7705909022215506,0.8012256442489001,0.9020845366046352,0.8174775333126744,0.8679727427597955,0.7013076393668273,0.7757898743814237,0.9009530877684937
4,0.3110949994390172,0.8703817105531741,0.870091109016651,0.8370862928819707,0.8532696603250405,0.9392624027968763,0.7830802603036876,0.6972236773179675,0.9160357880247764,0.7917906008328376,0.9080377184862636
5,0.2334247637819803,0.9054909165135742,0.9050201425472575,0.8827263110170772,0.8937342207941243,0.9657995195393804,0.8490858382398513,0.8604477611940299,0.7935306262904336,0.8256355173648406,0.9275764638880332
6,0.16222346738417623,0.9390351772470572,0.937586048646168,0.9262505667220795,0.9318838376159343,0.9832049480261613,0.8329718004338394,0.7650812064965197,0.9077770130763937,0.8303430909663204,0.927760936242785
7,0.11674183256829399,0.957406273389127,0.9557279780921953,0.9493728275653619,0.9525398028809704,0.9907220301144517,0.8506352649519677,0.8291525423728814,0.8417068134893324,0.8353825136612022,0.9253412641574289
